electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,,parking,,,,Santiago,-70.68364440861676,-33.44218035017563,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.66538007400007,-33.45632375443877,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.67512618296253,-33.440697805718635,parking,25,
,,,,,,,,0,Estacionamientos INE,parking,,,,Santiago,-70.65170526805449,-33.450971104697565,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.65271524911765,-33.451138688243184,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.63750510103142,-33.437333550118545,parking,25,
,,,,,,,,0,San Francisco,parking,,,,Santiago,-70.64780695213788,-33.4453763144432,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.65220866506495,-33.45032345775181,parking,25,
,,,,,,,,0,El mesón de Paula,,,commercial,,Santiago,-70.66399017183018,-33.456355648107014,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.66349573635522,-33.456327023677666,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.66334438664857,-33.456274341702404,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.67539836466513,-33.44066526743071,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.65051475947897,-33.46357851920972,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.66167966412992,-33.435760074655306,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.66675501749361,-33.44898328667486,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64302929516138,-33.46185513406642,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.65023565479271,-33.47394912304371,parking,25,
,,,,,,,,0,Mall Vivo Imperio,,mall,yes,,Santiago,-70.64871503476246,-33.439852599164766,mall,20,
,,,,,,,,0,,,,commercial,,Santiago,-70.64875022104854,-33.44040676655068,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.65599600158309,-33.4587013861413,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64378647073946,-33.44926957041301,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64523049940303,-33.47417638967105,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.6439676765324,-33.47585345355927,parking,25,
,,,,,,,,0,Torre 6,,,office,,Santiago,-70.65718457794745,-33.444004533183346,office,8,
,,,,,,,,0,Torre 4,,,office,,Santiago,-70.65717797773122,-33.444239931665784,office,8,
,,,,,,,,0,Estacionamiento CORFO,parking,,,,Santiago,-70.65706676333633,-33.44288953232559,parking,25,
,,,,,,,,0,Edificio Morandé,,,office,,Santiago,-70.65417671311998,-33.433919288397625,office,8,
,,,,,,,,0,Núcleo San Diego,,,commercial,,Santiago,-70.64789478109908,-33.46945907731213,commercial,10,
,,,,,,,,0,Garage Hispano-Suiza,,car_repair,commercial,,Santiago,-70.6640600083718,-33.453310556842595,car_repair,13,
,,,,,,,,0,,,,commercial,,Santiago,-70.66280482223142,-33.45380636983974,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.66112267362585,-33.45344541227808,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.66102903402229,-33.45354036538002,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.66077448087644,-33.45340408290324,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6631378586511,-33.453606272942025,commercial,10,
,,,,,,,,0,Entre Tinajas,bar,,commercial,,Santiago,-70.66331332180687,-33.45359482982996,bar,13,
,,,,,,,,0,,parking,,,,Santiago,-70.67599547960322,-33.462894345677135,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.66255940239597,-33.453472542331,commercial,10,
,,,,,,,,0,Santiago,veterinary,,commercial,,Santiago,-70.66377111963324,-33.45605342868813,veterinary,13,
,,,,,,,,0,,,,commercial,,Santiago,-70.66452597777929,-33.45618090003453,commercial,10,
,,,,,,,,0,Ely,,convenience,commercial,,Santiago,-70.66219553792003,-33.45485644564621,convenience,13,
,,,,,,,,0,,car_wash,,yes,,Santiago,-70.67828860701506,-33.46147274480663,car_wash,2,
,,,,,,,,0,Marsol,parking,,,,Santiago,-70.66044193520784,-33.456433970600344,parking,25,
,,,,,,,,0,Pronto Copec,,convenience,commercial,,Santiago,-70.66078077885804,-33.45638303521337,convenience,13,
,,,,,,,,0,Facultad de Derecho UDP,university,,school,,Santiago,-70.66838388770614,-33.450334619376136,university,10,
,,,,,,,,0,,university,,,,Santiago,-70.66128258735166,-33.43822397090849,university,10,
,,,,,,,,0,,parking,,,,Santiago,-70.65698094620146,-33.45416257417154,parking,25,
,,,,,,,,0,,,,retail,,Santiago,-70.65755627305992,-33.454275469762486,retail,6,
,,,,,,,,0,Terminal Los Héroes,parking,,,,Santiago,-70.65864923280516,-33.44452169239326,parking,25,
,,,,,,,,0,Estacionamiento El Cielo,parking,,,,Santiago,-70.64862401504354,-33.46477803887341,parking,25,
,,,,,,,,0,"Hospital Penitenciario, Santiago",hospital,,,,Santiago,-70.66037139839413,-33.4740027769193,hospital,6,
,,,,,,,,0,Universidad Andrés Bello,university,,,,Santiago,-70.6669674872254,-33.45146020109871,university,10,
,,,,,,,,0,,,,office,,Santiago,-70.6563749393587,-33.43262472535609,office,8,
,,,,,,,,0,,,,commercial,,Santiago,-70.63510028596916,-33.44742321095675,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64611305569319,-33.47518540291428,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.66389050000213,-33.438476850008094,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.66702666879742,-33.4467182576694,parking,25,
,,,,,,,,0,Pernos Kim,,,commercial,,Santiago,-70.63332741326073,-33.45143447689266,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.6799770039224,-33.44246770714307,parking,25,
,,,,,,,,0,CTMAN,,computer,commercial,,Santiago,-70.64944714613624,-33.4452653621543,computer,13,
,,,,,,,,0,Edificio Financiero,,,office,,Santiago,-70.6515352464307,-33.442237137721584,office,8,
,,,,,,,,0,,parking,,,,Santiago,-70.63534924065338,-33.44611291728617,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.63457261149132,-33.44510861296489,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.65432567704472,-33.43796984860744,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64556487029432,-33.446626351589615,parking,25,
,,,,,,,,0,Universidad Andrés Bello,university,,,,Santiago,-70.6683332221528,-33.45096511635018,university,10,
,,,,,,,,0,Lider Express,,supermarket,yes,,Santiago,-70.64309829096827,-33.44599458123156,supermarket,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64377361551118,-33.446319073440385,commercial,10,
,,,,,,,,0,Hospital de Urgencia Asistencia Pública,hospital,,,,Santiago,-70.63826810560235,-33.44403994353784,hospital,6,
,,,,,,,,0,,,,commercial,,Santiago,-70.6485344652783,-33.4760192226609,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.66789374314105,-33.454886372511226,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64777061580932,-33.451618064620085,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.64063283371632,-33.44938998102619,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.66116394045594,-33.43494104428505,parking,25,
,,,,,,,,0,Torre 7,,,office,,Santiago,-70.65669971444794,-33.44376604154657,office,8,
,,,,,,,,0,,,,office,,Santiago,-70.65646791296489,-33.44381492576327,office,8,
,,,,,,,,0,,parking,,,,Santiago,-70.66144070888478,-33.458267431601335,parking,25,
,,,,,,,,0,Facultad de Ciencias Fisicas y Matematicas (Universidad de Chile),parking,,,,Santiago,-70.66288492643125,-33.458369741872616,parking,25,
,,,,,,,,0,Copec,fuel,,,,Santiago,-70.64246875698841,-33.45783211057772,fuel,10,
,,,,,,,,0,Shell,fuel,,,,Santiago,-70.63660890837058,-33.457209988726525,fuel,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65506637347963,-33.4490912060294,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.63497426488313,-33.44796931347102,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.63817956623065,-33.437813438957015,parking,25,
,,,,,,,,0,,,,office,,Santiago,-70.66474467600042,-33.45445648249229,office,8,
,,,,,,,,0,,,,commercial,,Santiago,-70.66155813101317,-33.45247050326665,commercial,10,
,,,,,,,,0,Universidad Diego Portales - Facultad de Ingeniería,university,,,,Santiago,-70.66109748140501,-33.45272602297492,university,10,
,,,,,,,,0,Universidad Tecnológica Metropolitana,university,,,,Santiago,-70.65677429020329,-33.451457115359105,university,10,
,,,,,,,,0,Comercial Marzuca,,,retail,,Santiago,-70.64797658990128,-33.463828558808665,retail,6,
,,,,,,,,0,,,,commercial,,Santiago,-70.66517021153119,-33.452360150480125,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.66520795977613,-33.452121082231066,commercial,10,
,,,,,,,,0,Lider Express,,supermarket,yes,,Santiago,-70.66545621710776,-33.4520054594634,supermarket,10,
,,,,,,,,0,Privado,parking,,,,Santiago,-70.66598888533986,-33.452603285199075,parking,25,
,,,,,,,,0,,,,office,,Santiago,-70.66484166117165,-33.4547481263666,office,8,
,,,,,,,,0,,,,office,,Santiago,-70.6673011819423,-33.44820125030966,office,8,
,,,,,,,,0,,,,office,,Santiago,-70.66747782938579,-33.44820628841638,office,8,
,,,,,,,,0,,,,office,,Santiago,-70.66779449965543,-33.4484395326769,office,8,
,,,,,,,,0,Universidad Mayor,university,,,,Santiago,-70.66740784650924,-33.44824387116572,university,10,
,,,,,,,,0,Escuela CEIA Acuario,university,,,,Santiago,-70.66181933298222,-33.456099472546775,university,10,
,,,,,,,,0,,,,office,,Santiago,-70.66156651195203,-33.45655724175364,office,8,
,,,,,,,,0,,parking,,,,Santiago,-70.66181578339054,-33.45635456394049,parking,25,
,,,,,,,,0,,,,office,,Santiago,-70.65842542209,-33.45579505349168,office,8,
,,,,,,,,0,,parking,,,,Santiago,-70.65928139223612,-33.4558362383843,parking,25,
,,,,,,,,0,,,,office,,Santiago,-70.65845118204722,-33.45557973638336,office,8,
,,,,,,,,0,,parking,,,,Santiago,-70.66514580293483,-33.44053116451962,parking,25,
,,,,,,,,0,,parking,,,,Santiago,-70.64664331684085,-33.45102775842615,parking,25,
,,,,,,,,0,Universidad Pedro de Valdivia,university,,,,Santiago,-70.66692284040843,-33.448265324133395,university,10,
,,,,,,,,0,,parking,,,,Santiago,-70.6477338466132,-33.45133795886036,parking,25,
,,,,,,,,0,"Facultad de Arquitectura, Arte y Diseño UDP",university,,,,Santiago,-70.66708495448832,-33.449363042617975,university,10,
,,,,,,,,0,IP Chile,university,,,,Santiago,-70.66718468071012,-33.45199575553378,university,10,
,,,,,,,,0,IP Alpes,university,,,,Santiago,-70.66690117071865,-33.45363332815562,university,10,
,,,,,,,,0,Universidad Andrés Bello,university,,,,Santiago,-70.66684221317948,-33.45403586524645,university,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.67623133265987,-33.43724567024243,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.65739251001551,-33.46663591667325,parking,25,
,,,,,,,,0,Universidad Diego Portales,university,,yes,,Santiago,-70.66175364686852,-33.449882874905754,university,10,
,,,,,,,,0,Persa Cordillera,,,commercial,,Santiago,-70.64080441483773,-33.474946793199514,commercial,10,
,,,,,,,,0,Galpón de la Computación,,,commercial,,Santiago,-70.64111767863236,-33.47498598062619,commercial,10,
,,,,,,,,0,Persa Placer,,,commercial,,Santiago,-70.64248572995382,-33.47497289088239,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.64736975472223,-33.474105501127084,parking,25,
,,,,,,,,0,Mall Paseo San Jorge,,mall,yes,,Santiago,-70.64623358280453,-33.47282001574761,mall,20,
,,,,,,,,0,,parking,,,,Santiago,-70.64601400498643,-33.47403859610752,parking,25,
,,,,,,,,0,,,,commercial,,Santiago,-70.6457087407668,-33.47430269262222,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64574093399962,-33.473907524052706,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64479650000409,-33.47560665001149,commercial,10,
,,,,,,,,0,,parking,,,,Santiago,-70.64287446940845,-33.476092430875745,parking,25,
,,,,,,,,0,Persa Comunidad San Isidro,,mall,yes,,Santiago,-70.63964439431155,-33.47315176594894,mall,20,
,,,,,,,,0,,,,commercial,,Santiago,-70.64235338817858,-33.47567773354808,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6401878277538,-33.47334540326987,commercial,10,
,,,,,,,,0,,,,office,,Santiago,-70.65869772430604,-33.43729649826633,office,8,
,,,,,,,,0,Facultad de Comunicación y Letras UDP,university,,,,Santiago,-70.66165064177338,-33.45018601993338,university,10,
,,,,,,,,0,Facultad de Psicología UDP,university,,,,Santiago,-70.66232418925502,-33.45065077788364,university,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62739698392515,-33.47082930039111,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65549517562953,-33.47136011509747,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65538785466606,-33.46975831954225,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65486066087854,-33.47016192851421,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65513190001211,-33.47024463335212,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65442688196123,-33.46990177638211,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65453058475042,-33.46955566254677,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65450510007679,-33.46949816332751,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6544677100314,-33.46935718096902,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65416483627918,-33.469395361090925,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65435018876613,-33.470210050960034,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6549495965941,-33.47119079703876,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65488334939519,-33.47136948681364,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6523201000078,-33.47036169999254,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65271760965014,-33.47151317840323,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65257953012771,-33.47151472746879,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65242219840718,-33.47150090268897,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65223489098757,-33.471489859373925,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65251595825168,-33.471310596877245,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65236039935313,-33.47118273983018,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65341678831011,-33.47305240658693,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65261808605528,-33.47296324689173,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65265060835141,-33.473146558827835,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65247326513904,-33.47299157989258,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65407555312284,-33.473467856164284,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65390422419698,-33.47345932853768,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65385588396661,-33.47333495909914,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65265758091482,-33.47253517966095,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65246193874412,-33.47249482762221,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65195177731077,-33.47213943385437,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65210105378691,-33.47177622098758,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65199160217597,-33.47184353730405,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65180904596009,-33.47080180546118,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65403420416895,-33.47374295200645,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.653396644152,-33.47385214697088,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65246394330849,-33.473778516198735,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64947729218149,-33.470198027282315,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64891446360969,-33.47059945291784,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64908143693803,-33.47017746314896,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64909710721744,-33.47047295166804,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64907239939356,-33.470990637518895,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6491721134514,-33.470927293000486,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65298834213523,-33.474891233668274,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65340305003893,-33.47595299989524,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65164788203707,-33.475646477258266,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6518640470668,-33.47569895468169,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64752055840783,-33.46998136525013,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.64708546255105,-33.47077478722049,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6469337432708,-33.47078902997288,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65119314731984,-33.47563904566391,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65186764233167,-33.47362318759477,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65146412932337,-33.473606428654584,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6515420158412,-33.47412526403737,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65039884875179,-33.47608761529144,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65058697987205,-33.476077473379014,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62642892812296,-33.46894056759461,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62701634769515,-33.46899638782878,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62704392888072,-33.46886900818766,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.6270716151686,-33.46875776721437,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62709077928768,-33.46862530450605,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62746252894924,-33.468467175447074,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62694285167792,-33.46841857851794,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62660586190782,-33.46842151679467,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62676992156524,-33.46771491583399,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62715696769074,-33.46773748234288,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62738620578871,-33.46776835486908,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62713563674149,-33.46795183050886,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62791898730487,-33.46559885734204,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62733348056896,-33.465918847784025,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62740119208668,-33.46583347600383,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62733011233372,-33.465728793255366,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62751760149496,-33.46576283381164,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62746379760785,-33.46546550923792,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62743105081064,-33.4655642386618,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62736777404923,-33.46564338157791,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62765513520888,-33.46523914129372,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62816932543532,-33.465505043668784,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.630014226472,-33.46541275016199,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62885627873014,-33.46529314317658,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.62926106202515,-33.46531568559961,commercial,10,
,,,,,,,,0,,fuel,,,,Santiago,-70.65460389528994,-33.472717203692824,fuel,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65413723820014,-33.472670589461025,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65581656198077,-33.469115631137484,commercial,10,
,,,,,,,,0,,,,commercial,,Santiago,-70.65519116162655,-33.46815904998668,commercial,10,
,,,,,,,,0,Ahorra Food Depot,,supermarket,yes,,Santiago,-70.64862549609164,-33.472157656997624,supermarket,10,
,,,,,,,,0,,parking,,,,Santiago,-70.65070325185991,-33.46971838772731,parking,25,
