electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,dpc_Pcap,dpc_Zmax,dpc_Z_inicial,distancia_m,demand_estimated
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75465620001296,-33.43149235002613,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75552751516453,-33.43128301905122,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7574638499767,-33.43099829996426,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75813354999732,-33.430999900000835,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75823842263202,-33.43097962045931,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7624545297966,-33.430148952189995,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7630611216702,-33.42995764415866,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76331980676657,-33.42986002013508,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7641265670447,-33.42955754446367,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76481023069748,-33.42931507993895,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76508247095308,-33.429191995402654,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76628631962458,-33.42894374301849,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76648060806367,-33.42888507611347,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7663297999294,-33.43325110004458,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7588738119219,-33.442792396855886,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75842657821974,-33.44284091443216,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75352786878874,-33.44439314709376,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76710860820548,-33.43433318565192,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76731083889797,-33.43529312835806,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76739317081704,-33.4354391460399,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76747699043777,-33.435737580544,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76754562341469,-33.43601977578551,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76761755227665,-33.43640045275118,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7678474629789,-33.43698154253462,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.767925112165,-33.4371758747969,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76853591705989,-33.4399207207291,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76392237848239,-33.44140615791929,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76323320128954,-33.43643409705314,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76318471787353,-33.43597595075452,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76239522869332,-33.4329456544937,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76228384763145,-33.43192998287482,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75843934085684,-33.427541673281915,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75060482040327,-33.43149438979054,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75094489109891,-33.43247172758372,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7511432375944,-33.43310141778601,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75116014497581,-33.43328740405291,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75144055976703,-33.43409152082725,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76373745895523,-33.44223136158937,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75148368034017,-33.43422491530664,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75163263682902,-33.43457256737595,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75160954537107,-33.43450165985859,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75164642185953,-33.434723135695656,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75185002568514,-33.43535070890999,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7530215000452,-33.4390001000656,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75329363309675,-33.4399558125338,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75328353055204,-33.44005811313193,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75335391928573,-33.44032677903897,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.753421764566,-33.44057435312399,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75345577061965,-33.44068431468458,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75361155000695,-33.44181525002478,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75376389461154,-33.442706870287815,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7537716158382,-33.44320404524208,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75380380000647,-33.44337300002137,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75379862289223,-33.443488396006536,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75385887412523,-33.443614430846594,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75396602877967,-33.44427927148967,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75339384373122,-33.44440719807663,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75327972335218,-33.444363160137904,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.753166275748,-33.44434054945401,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75227320620718,-33.44445942309694,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75172084166476,-33.44448172639654,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75108182718695,-33.44451045451845,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76652483823224,-33.43426969200568,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7668490207264,-33.43430310420899,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76683096378677,-33.43439470220344,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7670273446959,-33.4352701276595,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76709934999934,-33.4354338000048,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76713867202805,-33.43572614600219,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76724305002207,-33.43623120004552,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76736121112923,-33.43645330802567,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76729754911399,-33.436391296569575,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.767623943922,-33.43761878183235,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7678677774555,-33.43860005700983,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76784345000206,-33.43848330000824,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7679241603213,-33.4388092222064,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76793296627237,-33.43899207134041,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76804625001208,-33.439558800029474,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76702710004334,-33.44229354994788,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76452511397375,-33.44188826702178,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76432085412671,-33.441772963608614,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76425605711269,-33.441546113905765,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76420066844184,-33.44134213557022,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76374834579012,-33.43708317713094,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7505112116503,-33.43252832077083,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75061421539718,-33.432878970032554,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75065245695848,-33.43302261227684,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75068867941464,-33.43319295514171,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75086904996333,-33.4337245076897,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75119035000046,-33.43476555001672,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75164265909451,-33.436068441978954,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75251525001734,-33.4391174500262,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7525974355421,-33.43935740392425,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75262546164008,-33.43946423200127,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75276265001598,-33.43992155002433,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75292985000407,-33.44033775001135,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75327885000095,-33.44171870000717,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.7534046268539,-33.44275395398062,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75329972815545,-33.44389424890636,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75163738981887,-33.44402603698849,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75150518542,-33.44405804216064,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.75039456402524,-33.44420873186572,commercial,10,15,0,,73
,,,,,,,,0,Unimarc,,supermarket,yes,,Pudahuel,-70.74113517536173,-33.444373499323994,supermarket,10,18,0,,156
,,,,,,,,0,,,,commercial,,Pudahuel,-70.76747077384033,-33.43556586957081,commercial,10,15,0,,73
,,,,,,,,0,,,,commercial,,Pudahuel,-70.73286977682622,-33.46662670905869,commercial,10,15,0,,73
,,,,,,,,0,Unimarc,,supermarket,yes,,Pudahuel,-70.84423098761769,-33.448728947943515,supermarket,10,18,0,,156
,,,,,,,,0,,,,retail,,Pudahuel,-70.85046988466277,-33.45155937586299,retail,6,12,0,,62
,,,,,,,,0,Mall Chino,,mall,yes,,Pudahuel,-70.74651653158023,-33.43670268032108,mall,20,50,0,,187
,,,,,,,,0,,parking,,,,Pudahuel,-70.84968689458121,-33.408689852309514,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.84871138394765,-33.409775700868806,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento Patagua,parking,,,,Pudahuel,-70.7933502225475,-33.40309462563524,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento Económico/Custodia Pehuén,parking,,,,Pudahuel,-70.8004958999638,-33.4121677916127,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento Maitén,parking,,,,Pudahuel,-70.79370849133643,-33.40890176729545,parking,25,30,0,,135
,,,,,,,,0,Edificio Oficinas Sur (EOS),,,office,,Pudahuel,-70.7896980317044,-33.41011469672131,office,8,14,0,,83
,,,,,,,,0,Edificio Atrex,,,office,,Pudahuel,-70.78999403640924,-33.409420595890154,office,8,14,0,,83
,,,,,,,,0,,parking,,,,Pudahuel,-70.79004063633867,-33.41032747060301,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.7894193615027,-33.41080001112501,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.7977575519561,-33.38775134080605,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79087585002516,-33.389484449849,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79085800000483,-33.3898026499718,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento de Camiones Terminal de Carga Doméstico y Correos,parking,,,,Pudahuel,-70.79695094712639,-33.40977360407935,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento Funcionarios,parking,,,,Pudahuel,-70.79850311998564,-33.41339306222185,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79468884757776,-33.39245609000165,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79479160243022,-33.39246388512903,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.7939837098009,-33.39195138992085,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79411387986453,-33.391780756048206,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79398929656193,-33.392464277261105,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79057842322959,-33.38864302543138,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79038535000218,-33.38847829998358,parking,25,30,0,,135
,,,,,,,,0,Estacionamiento de Personal LATAM,parking,,,,Pudahuel,-70.79456795819702,-33.3860646669342,parking,25,30,0,,135
,,,,,,,,0,,parking,,,,Pudahuel,-70.79448712118011,-33.38699527132749,parking,25,30,0,,135
